County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Attala,Mississippi,86,4,0,0,0.00%,0,0,33.0862905,-89.58155275,2020-04-27 22:10 EDT
Copiah,Mississippi,79,2,1,0,1.30%,0,0,31.8693204,-90.44885969,2020-04-27 22:10 EDT
Washington,Mississippi,77,0,3,0,3.90%,0,0,33.28342742,-90.94327114,2020-04-27 22:10 EDT
Lee,Mississippi,70,0,4,0,5.70%,0,0,34.28985313,-88.68041334,2020-04-27 22:10 EDT
Wilkinson,Mississippi,68,0,7,0,10.30%,0,0,31.16041084,-91.30894605,2020-04-27 22:10 EDT
Smith,Mississippi,65,5,4,0,6.20%,0,0,32.01768129,-89.50668357,2020-04-27 22:10 EDT
Chickasaw,Mississippi,64,1,5,0,7.80%,0,0,33.92088364,-88.94784505,2020-04-27 22:10 EDT
Newton,Mississippi,64,2,0,0,0.00%,0,0,32.400229,-89.11874785,2020-04-27 22:10 EDT
Hancock,Mississippi,60,0,5,0,8.30%,0,0,30.4163438,-89.48879815,2020-04-27 22:10 EDT
Coahoma,Mississippi,58,2,2,0,3.40%,0,0,34.22735359,-90.59769074,2020-04-27 22:10 EDT
Marion,Mississippi,58,0,5,0,8.60%,0,0,31.2307999,-89.82239574,2020-04-27 22:10 EDT
Noxubee,Mississippi,52,6,0,0,0.00%,0,0,33.1101624,-88.56992473,2020-04-27 22:10 EDT
Sunflower,Mississippi,52,1,2,0,3.80%,0,0,33.60230503,-90.58861836,2020-04-27 22:10 EDT
Tippah,Mississippi,52,0,7,0,13.50%,0,0,34.76830268,-88.90889543,2020-04-27 22:10 EDT
Covington,Mississippi,51,1,0,0,0.00%,0,0,31.63323488,-89.55254262,2020-04-27 22:10 EDT
Calhoun,Mississippi,50,0,3,0,6.00%,0,0,33.93645759,-89.33651178,2020-04-27 22:10 EDT
Warren,Mississippi,50,2,2,0,4.00%,0,0,32.36011151,-90.84695269,2020-04-27 22:10 EDT
Itawamba,Mississippi,49,12,2,1,4.10%,0,0,34.28003924,-88.36137975,2020-04-27 22:10 EDT
Kemper,Mississippi,49,6,1,0,2.00%,0,0,32.75459155,-88.64117877,2020-04-27 22:10 EDT
Clarke,Mississippi,47,1,3,0,6.40%,0,0,32.04132403,-88.68943124,2020-04-27 22:10 EDT
Oktibbeha,Mississippi,46,0,3,0,6.50%,0,0,33.42492488,-88.87948655,2020-04-27 22:10 EDT
Lowndes,Mississippi,45,4,2,0,4.40%,0,0,33.47301844,-88.44345344,2020-04-27 22:10 EDT
Marshall,Mississippi,41,0,2,0,4.90%,0,0,34.76225099,-89.5031233,2020-04-27 22:10 EDT
Simpson,Mississippi,40,0,0,0,0.00%,0,0,31.91312714,-89.91950708,2020-04-27 22:10 EDT
Winston,Mississippi,40,2,0,0,0.00%,0,0,33.08842772,-89.03451565,2020-04-27 22:10 EDT
Panola,Mississippi,38,1,2,0,5.30%,0,0,34.362514,-89.95474766,2020-04-27 22:10 EDT
Tate,Mississippi,38,0,0,0,0.00%,0,0,34.65036804,-89.94488119,2020-04-27 22:10 EDT
Lawrence,Mississippi,326,1,0,0,0.00%,0,0,31.55021854,-90.10694626,2020-04-27 22:10 EDT
Tunica,Mississippi,35,0,1,0,2.90%,0,0,34.64859246,-90.37073582,2020-04-27 22:10 EDT
Jasper,Mississippi,32,1,1,0,3.10%,0,0,32.01915428,-89.1189437,2020-04-27 22:10 EDT
Prentiss,Mississippi,32,2,1,0,3.10%,0,0,34.61831936,-88.52015669,2020-04-27 22:10 EDT
Clay,Mississippi,31,0,2,0,6.50%,0,0,33.65569969,-88.78164281,2020-04-27 22:10 EDT
Walthall,Mississippi,29,1,0,0,0.00%,0,0,31.14842844,-90.10609793,2020-04-27 22:10 EDT
Grenada,Mississippi,27,0,0,0,0.00%,0,0,33.7699988,-89.8020405,2020-04-27 22:10 EDT
Jefferson Davis,Mississippi,27,2,1,0,3.70%,0,0,31.56956453,-89.82290278,2020-04-27 22:10 EDT
Amite,Mississippi,76,2,0,0,0.00%,0,0,31.17444598,-90.80446286,2020-04-27 22:10 EDT
Perry,Mississippi,76,0,1,0,1.30%,0,0,31.17193306,-88.99230846,2020-04-27 22:10 EDT
Stone,Mississippi,22,0,0,0,0.00%,0,0,30.78988818,-89.117705,2020-04-27 22:10 EDT
Carroll,Mississippi,20,2,1,0,5.00%,0,0,33.44843005,-89.9201267,2020-04-27 22:10 EDT
Claiborne,Mississippi,19,0,0,0,0.00%,0,0,31.97358989,-90.90848863,2020-04-27 22:10 EDT
Montgomery,Mississippi,19,0,1,0,5.30%,0,0,33.49418155,-89.61642562,2020-04-27 22:10 EDT
Yalobusha,Mississippi,19,1,0,0,0.00%,0,0,34.02826081,-89.70770738,2020-04-27 22:10 EDT
Wayne,Mississippi,19,0,0,0,0.00%,0,0,31.64077636,-88.69575283,2020-04-27 22:10 EDT
Humphreys,Mississippi,18,4,3,0,16.70%,0,0,33.12872874,-90.5265076,2020-04-27 22:10 EDT
Pontotoc,Mississippi,18,0,2,0,11.10%,0,0,34.22544248,-89.03745841,2020-04-27 22:10 EDT
Franklin,Mississippi,17,1,1,0,5.90%,0,0,31.47704776,-90.89774097,2020-04-27 22:10 EDT
Webster,Mississippi,16,0,1,0,6.20%,0,0,33.61310551,-89.28486475,2020-04-27 22:10 EDT
Union,Mississippi,15,0,1,0,6.70%,0,0,34.49041092,-89.00393028,2020-04-27 22:10 EDT
Quitman,Mississippi,14,0,0,0,0.00%,0,0,34.25133165,-90.28920455,2020-04-27 22:10 EDT
Choctaw,Mississippi,13,0,1,0,7.70%,0,0,33.34732734,-89.24835493,2020-04-27 22:10 EDT
Jefferson,Mississippi,12,2,0,0,0.00%,0,0,31.73327601,-91.03469279,2020-04-27 22:10 EDT
George,Mississippi,11,0,1,0,9.10%,0,0,30.86257027,-88.6439732,2020-04-27 22:10 EDT
Tallahatchie,Mississippi,11,0,1,0,9.10%,0,0,33.95046332,-90.17329643,2020-04-27 22:10 EDT
Benton,Mississippi,9,0,0,0,0.00%,0,0,34.81719754,-89.18853654,2020-04-27 22:10 EDT
Alcorn,Mississippi,3,0,0,0,0.00%,0,0,34.88079475,-88.58032701,2020-04-27 22:10 EDT
Tishomingo,Mississippi,3,1,0,0,0.00%,0,0,34.74050581,-88.23939425,2020-04-27 22:10 EDT
Sharkey,Mississippi,5,1,0,0,0.00%,0,0,32.87973209,-90.81305186,2020-04-27 22:10 EDT
Greene,Mississippi,4,0,1,0,25.00%,0,0,31.21415992,-88.6391455,2020-04-27 22:10 EDT
Milwaukee,Wisconsin,2674,45,167,5,6.20%,0,0,43.042,-87.90687,2020-04-27 22:10 EDT
Brown,Wisconsin,853,77,2,0,0.20%,0,0,44.45262729,-88.00370915,2020-04-27 22:10 EDT
Dane,Wisconsin,412,7,71,0,17.20%,1,0,43.2509,-89.51829,2020-04-27 22:10 EDT
Kenosha,Wisconsin,3240,1,7,0,0.20%,0,0,42.58808,-87.82326,2020-04-27 22:10 EDT
Waukesha,Wisconsin,3213,6,15,1,0.50%,120,0,43.01458,-88.23548,2020-04-27 22:10 EDT
Racine,Wisconsin,273,2,10,0,3.70%,0,0,42.72564,-87.78955,2020-04-27 22:10 EDT
Rock,Wisconsin,164,123,5,0,3.00%,0,0,42.67120761,-89.07156318,2020-04-27 22:10 EDT
Walworth,Wisconsin,138,2,3,0,2.20%,18,0,42.66860085,-88.54195408,2020-04-27 22:10 EDT
Washington,Wisconsin,94,2,4,0,4.30%,0,0,43.36846263,-88.23074627,2020-04-27 22:10 EDT
Ozaukee,Wisconsin,86,1,9,0,10.50%,0,0,43.38406045,-87.95080924,2020-04-27 22:10 EDT
Fond du Lac,Wisconsin,69,0,3,0,4.30%,0,0,43.77302,-88.44709,2020-04-27 22:10 EDT
Winnebago,Wisconsin,43,0,1,0,2.30%,0,0,44.07516,-88.52522,2020-04-27 22:10 EDT
Outagamie,Wisconsin,47,1,2,0,4.30%,0,0,44.41615179,-88.46497822,2020-04-27 22:10 EDT
Sheboygan,Wisconsin,46,1,2,0,4.30%,27,0,43.74978,-87.71343,2020-04-27 22:10 EDT
Sauk,Wisconsin,42,2,3,0,7.10%,0,0,43.42669313,-89.9483328,2020-04-27 22:10 EDT
Jefferson,Wisconsin,39,0,0,0,0.00%,0,0,43.02076065,-88.77587692,2020-04-27 22:10 EDT
Grant,Wisconsin,31,1,4,1,12.90%,0,0,42.8719803,-90.70267957,2020-04-27 22:10 EDT
Dodge,Wisconsin,30,1,1,0,3.30%,0,0,43.4162726,-88.70750858,2020-04-27 22:10 EDT
Columbia,Wisconsin,27,0,1,0,3.70%,0,0,43.46663,-89.33374585,2020-04-27 22:10 EDT
La Crosse,Wisconsin,76,0,0,0,0.00%,22,0,43.81267,-91.25206,2020-04-27 22:10 EDT
Eau Claire,Wisconsin,25,0,0,0,0.00%,0,0,44.81658,-91.50077,2020-04-27 22:10 EDT
Chippewa,Wisconsin,20,0,0,0,0.00%,0,0,45.06939639,-91.279892,2020-04-27 22:10 EDT
Clark,Wisconsin,19,0,2,1,10.50%,0,0,44.73471534,-90.61200829,2020-04-27 22:10 EDT
Marathon,Wisconsin,17,0,1,0,5.90%,0,0,44.89828784,-89.75909446,2020-04-27 22:10 EDT
Monroe,Wisconsin,14,0,0,0,0.00%,7,0,43.94571645,-90.61781225,2020-04-27 22:10 EDT
Juneau,Wisconsin,13,1,1,0,7.70%,0,0,43.92068395,-90.1181693,2020-04-27 22:10 EDT
St. Croix,Wisconsin,13,0,0,0,0.00%,0,0,45.76718408,-92.14814145,2020-04-27 22:10 EDT
Jackson,Wisconsin,12,0,1,0,8.30%,0,0,44.3191545,-90.80514856,2020-04-27 22:10 EDT
Green,Wisconsin,11,0,0,0,0.00%,0,0,42.6799749,-89.6022699,2020-04-27 22:10 EDT
Richland,Wisconsin,11,0,1,0,9.10%,0,0,43.37560765,-90.42945458,2020-04-27 22:10 EDT
Manitowoc,Wisconsin,11,1,1,1,9.10%,0,0,44.11997775,-87.80950944,2020-04-27 22:10 EDT
Door,Wisconsin,10,0,1,0,10.00%,0,0,44.94321332,-87.31731062,2020-04-27 22:10 EDT
Kewaunee,Wisconsin,10,0,1,0,10.00%,0,0,44.51608802,-87.61523604,2020-04-27 22:10 EDT
Calumet,Wisconsin,9,2,0,0,0.00%,0,0,44.08345086,-88.18359015,2020-04-27 22:10 EDT
Douglas,Wisconsin,9,0,0,0,0.00%,0,0,46.43154108,-91.91539378,2020-04-27 22:10 EDT
Dunn,Wisconsin,9,0,0,0,0.00%,0,0,44.94656917,-91.89636358,2020-04-27 22:10 EDT
Pierce,Wisconsin,9,0,0,0,0.00%,0,0,44.72273325,-92.42192317,2020-04-27 22:10 EDT
Oconto,Wisconsin,3,1,0,0,0.00%,0,0,45.02609121,-88.26924557,2020-04-27 22:10 EDT
Shawano,Wisconsin,3,0,0,0,0.00%,0,0,44.78917315,-88.76550449,2020-04-27 22:10 EDT
Iowa,Wisconsin,7,0,0,0,0.00%,0,0,43.00041354,-90.13535249,2020-04-27 22:10 EDT
Marinette,Wisconsin,7,0,1,0,14.30%,0,0,45.38323094,-88.03362786,2020-04-27 22:10 EDT
Waupaca,Wisconsin,7,0,1,0,14.30%,0,0,44.47041618,-88.96482606,2020-04-27 22:10 EDT
Oneida,Wisconsin,6,0,0,0,0.00%,0,0,45.70553737,-89.52183343,2020-04-27 22:10 EDT
Barron,Wisconsin,6,0,0,0,0.00%,0,0,45.4236968,-91.84834286,2020-04-27 22:10 EDT
Buffalo,Wisconsin,4,0,1,0,25.00%,0,0,44.38423945,-91.75192483,2020-04-27 22:10 EDT
Portage,Wisconsin,4,0,0,0,0.00%,0,0,44.47601449,-89.50137932,2020-04-27 22:10 EDT
Vilas,Wisconsin,4,0,0,0,0.00%,0,0,46.0528602,-89.51481039,2020-04-27 22:10 EDT
Adams,Wisconsin,4,0,1,0,25.00%,0,0,43.96393792,-89.76077662,2020-04-27 22:10 EDT
Rusk,Wisconsin,4,0,0,0,0.00%,0,0,45.47512906,-91.13319139,2020-04-27 22:10 EDT
Lafayette,Wisconsin,4,0,0,0,0.00%,0,0,42.66050368,-90.13178819,2020-04-27 22:10 EDT
Polk,Wisconsin,4,0,0,0,0.00%,0,0,45.46135982,-92.44140294,2020-04-27 22:10 EDT
Bayfield,Wisconsin,3,0,1,0,33.30%,0,0,46.52358987,-91.200841,2020-04-27 22:10 EDT
Crawford,Wisconsin,3,0,0,0,0.00%,0,0,43.23879765,-90.92323863,2020-04-27 22:10 EDT
Marquette,Wisconsin,3,0,1,0,33.30%,0,0,43.8196226,-89.39878122,2020-04-27 22:10 EDT
Sawyer,Wisconsin,3,0,0,0,0.00%,0,0,45.87982189,-91.14453106,2020-04-27 22:10 EDT
Ashland,Wisconsin,2,0,0,0,0.00%,0,0,46.31386579,-90.67803601,2020-04-27 22:10 EDT
Iron,Wisconsin,2,0,1,0,50.00%,0,0,46.26225931,-90.24195444,2020-04-27 22:10 EDT
Wood,Wisconsin,2,0,0,0,0.00%,0,0,44.47523,-90.16062,2020-04-27 22:10 EDT
Trempealeau,Wisconsin,2,0,0,0,0.00%,0,0,44.30491642,-91.35795451,2020-04-27 22:10 EDT
Florence,Wisconsin,2,0,0,0,0.00%,0,0,45.84845576,-88.39812402,2020-04-27 22:10 EDT
Waushara,Wisconsin,2,0,0,0,0.00%,0,0,44.11312349,-89.24285926,2020-04-27 22:10 EDT
Green Lake,Wisconsin,2,1,0,0,0.00%,0,0,43.84562,-88.9601,2020-04-27 22:10 EDT
Menominee,Wisconsin,1,0,0,0,0.00%,0,0,45.00436019,-88.70992326,2020-04-27 22:10 EDT
Price,Wisconsin,1,0,0,0,0.00%,0,0,45.68031945,-90.36145792,2020-04-27 22:10 EDT
Washburn,Wisconsin,1,0,0,0,0.00%,0,0,45.89922611,-91.79135422,2020-04-27 22:10 EDT
Vernon,Wisconsin,1,0,0,0,0.00%,0,0,43.59242899,-90.82300776,2020-04-27 22:10 EDT
Pepin,Wisconsin,0,0,0,0,nan%,0,0,44.64017974,-91.973865,2020-04-27 22:10 EDT
Black Hawk,Iowa,8,130,11,2,137.50%,0,0,42.4478,-92.3814,2020-04-27 22:10 EDT
Polk,Iowa,756,74,27,2,3.60%,0,0,41.68541161,-93.57344237,2020-04-27 22:10 EDT
Linn,Iowa,613,40,34,0,5.50%,0,0,42.07892466,-91.59896388,2020-04-27 22:10 EDT
Woodbury,Iowa,495,86,1,0,0.20%,3,0,42.38968602,-96.04419776,2020-04-27 22:10 EDT
Johnson,Iowa,437,11,6,0,1.40%,0,0,41.67149574,-91.58805417,2020-04-27 22:10 EDT
Marshall,Iowa,408,22,0,0,0.00%,0,0,42.03583981,-92.99876841,2020-04-27 22:10 EDT
Muscatine,Iowa,311,6,7,0,2.30%,0,0,41.48475598,-91.1149298,2020-04-27 22:10 EDT
Louisa,Iowa,767,1,2,0,0.30%,0,0,41.21883941,-91.26339972,2020-04-27 22:10 EDT
Tama,Iowa,259,0,7,0,2.70%,0,0,42.0797935,-92.53253128,2020-04-27 22:10 EDT
Scott,Iowa,716,2,5,0,0.70%,0,0,41.63840205,-90.62636833,2020-04-27 22:10 EDT
Dallas,Iowa,179,10,0,0,0.00%,0,0,41.68481683,-94.03976204,2020-04-27 22:10 EDT
Washington,Iowa,136,4,6,1,4.40%,0,0,41.33558131,-91.71785751,2020-04-27 22:10 EDT
Jasper,Iowa,91,2,0,0,0.00%,0,0,41.68604255,-93.05376032,2020-04-27 22:10 EDT
Dubuque,Iowa,87,7,2,1,2.30%,0,0,42.46775473,-90.88529555,2020-04-27 22:10 EDT
Allamakee,Iowa,72,4,3,0,4.20%,0,0,43.28531816,-91.3847131,2020-04-27 22:10 EDT
Poweshiek,Iowa,50,0,2,1,4.00%,0,0,41.68644382,-92.53147276,2020-04-27 22:10 EDT
Clinton,Iowa,43,1,1,0,2.30%,0,0,41.89801588,-90.53945806,2020-04-27 22:10 EDT
Bremer,Iowa,45,4,3,1,6.70%,0,0,42.77457397,-92.31801967,2020-04-27 22:10 EDT
Henry,Iowa,32,1,1,0,3.10%,0,0,40.98792991,-91.54452513,2020-04-27 22:10 EDT
Cedar,Iowa,28,0,0,0,0.00%,0,0,41.77230011,-91.13239406,2020-04-27 22:10 EDT
Benton,Iowa,27,0,1,0,3.70%,0,0,42.08016866,-92.06571769,2020-04-27 22:10 EDT
Pottawattamie,Iowa,27,2,1,0,3.70%,0,0,41.33665838,-95.54141965,2020-04-27 22:10 EDT
Story,Iowa,25,2,0,0,0.00%,0,0,42.0362374,-93.46504889,2020-04-27 22:10 EDT
Winneshiek,Iowa,24,0,0,0,0.00%,0,0,43.29067088,-91.84366779,2020-04-27 22:10 EDT
Warren,Iowa,20,1,0,0,0.00%,0,0,41.33428574,-93.56143955,2020-04-27 22:10 EDT
Jones,Iowa,19,1,0,0,0.00%,0,0,42.12120433,-91.13142695,2020-04-27 22:10 EDT
Iowa,Iowa,18,1,0,0,0.00%,0,0,41.6863118,-92.06548755,2020-04-27 22:10 EDT
Des Moines,Iowa,17,1,1,0,5.90%,0,0,41.5868,-93.625,2020-04-27 22:10 EDT
Fayette,Iowa,16,1,0,0,0.00%,0,0,42.86258735,-91.84431225,2020-04-27 22:10 EDT
Harrison,Iowa,15,0,0,0,0.00%,0,0,41.683014,-95.81552401,2020-04-27 22:10 EDT
Cerro Gordo,Iowa,14,0,0,0,0.00%,0,0,43.08152434,-93.26079705,2020-04-27 22:10 EDT
Crawford,Iowa,14,0,1,0,7.10%,0,0,42.03720125,-95.38196745,2020-04-27 22:10 EDT
Clayton,Iowa,13,1,1,0,7.70%,0,0,42.84517476,-91.34612511,2020-04-27 22:10 EDT
Buchanan,Iowa,12,0,0,0,0.00%,0,0,42.47077114,-91.83782472,2020-04-27 22:10 EDT
Wapello,Iowa,10,1,0,0,0.00%,0,0,41.03057507,-92.40942549,2020-04-27 22:10 EDT
Plymouth,Iowa,10,0,0,0,0.00%,0,0,42.73782643,-96.21405736,2020-04-27 22:10 EDT
Mahaska,Iowa,9,0,1,0,11.10%,0,0,41.33520696,-92.64086649,2020-04-27 22:10 EDT
Shelby,Iowa,9,0,0,0,0.00%,0,0,41.68508711,-95.3101883,2020-04-27 22:10 EDT
Lyon,Iowa,9,2,0,0,0.00%,0,0,43.38047996,-96.21025322,2020-04-27 22:10 EDT
Grundy,Iowa,9,1,0,0,0.00%,0,0,42.40185984,-92.79140302,2020-04-27 22:10 EDT
Butler,Iowa,3,4,0,0,0.00%,0,0,42.73155399,-92.79015308,2020-04-27 22:10 EDT
Van Buren,Iowa,3,0,0,0,0.00%,0,0,40.7001,-91.9099,2020-04-27 22:10 EDT
Osceola,Iowa,3,1,0,0,0.00%,0,0,43.3785478,-95.62368798,2020-04-27 22:10 EDT
Boone,Iowa,7,0,0,0,0.00%,0,0,42.03648664,-93.93163855,2020-04-27 22:10 EDT
Hardin,Iowa,7,1,0,0,0.00%,0,0,42.38386938,-93.24038403,2020-04-27 22:10 EDT
Monona,Iowa,7,0,0,0,0.00%,0,0,42.05181005,-95.9595884,2020-04-27 22:10 EDT
Sioux,Iowa,7,0,0,0,0.00%,0,0,43.08258788,-96.1778997,2020-04-27 22:10 EDT
Hamilton,Iowa,7,0,0,0,0.00%,0,0,42.3837659,-93.70676641,2020-04-27 22:10 EDT
Marion,Iowa,7,0,0,0,0.00%,0,0,41.33443597,-93.09939917,2020-04-27 22:10 EDT
Guthrie,Iowa,6,0,0,0,0.00%,0,0,41.68374619,-94.50104262,2020-04-27 22:10 EDT
O'Brien,Iowa,6,1,0,0,0.00%,0,0,43.08373006,-95.62485018,2020-04-27 22:10 EDT
Jefferson,Iowa,6,0,0,0,0.00%,0,0,41.03175587,-91.94885737,2020-04-27 22:10 EDT
Howard,Iowa,6,0,0,0,0.00%,0,0,43.35673567,-92.31718002,2020-04-27 22:10 EDT
Dickinson,Iowa,5,0,0,0,0.00%,0,0,43.37794786,-95.15082173,2020-04-27 22:10 EDT
Jackson,Iowa,5,0,0,0,0.00%,0,0,42.17124821,-90.57708592,2020-04-27 22:10 EDT
Page,Iowa,5,0,0,0,0.00%,0,0,40.73914067,-95.15011184,2020-04-27 22:10 EDT
Lee,Iowa,5,0,0,0,0.00%,0,0,40.64456309,-91.48456623,2020-04-27 22:10 EDT
Webster,Iowa,4,0,0,0,0.00%,0,0,42.42794861,-94.18173034,2020-04-27 22:10 EDT
Delaware,Iowa,4,0,0,0,0.00%,0,0,42.47122117,-91.36734318,2020-04-27 22:10 EDT
Chickasaw,Iowa,4,0,0,0,0.00%,0,0,43.06001424,-92.31767466,2020-04-27 22:10 EDT
Buena Vista,Iowa,4,0,0,0,0.00%,0,0,42.6705,-95.1432,2020-04-27 22:10 EDT
Humboldt,Iowa,4,0,0,0,0.00%,0,0,42.77643292,-94.2071497,2020-04-27 22:10 EDT
Clay,Iowa,3,0,0,0,0.00%,0,0,43.08256477,-95.15090887,2020-04-27 22:10 EDT
Hancock,Iowa,3,0,0,0,0.00%,0,0,43.08186715,-93.73425475,2020-04-27 22:10 EDT
Madison,Iowa,3,0,1,0,33.30%,0,0,41.33063675,-94.01559118,2020-04-27 22:10 EDT
Mills,Iowa,3,1,0,0,0.00%,0,0,41.03346699,-95.6211675,2020-04-27 22:10 EDT
Appanoose,Iowa,2,0,2,0,100.00%,0,0,40.74313064,-92.86855896,2020-04-27 22:10 EDT
Keokuk,Iowa,2,0,0,0,0.00%,0,0,41.33645847,-92.17861198,2020-04-27 22:10 EDT
Mitchell,Iowa,2,0,0,0,0.00%,0,0,43.35641925,-92.78903601,2020-04-27 22:10 EDT
Wright,Iowa,2,0,0,0,0.00%,0,0,42.73313132,-93.73509854,2020-04-27 22:10 EDT
Clarke,Iowa,2,0,0,0,0.00%,0,0,41.02901924,-93.78520022,2020-04-27 22:10 EDT
Franklin,Iowa,2,0,0,0,0.00%,0,0,42.73250078,-93.26248671,2020-04-27 22:10 EDT
Winnebago,Iowa,2,0,0,0,0.00%,0,0,43.37755818,-93.73418061,2020-04-27 22:10 EDT
Greene,Iowa,2,1,0,0,0.00%,0,0,42.03624763,-94.39679526,2020-04-27 22:10 EDT
Cherokee,Iowa,2,0,0,0,0.00%,0,0,42.7356002,-95.62379458,2020-04-27 22:10 EDT
Adair,Iowa,1,0,0,0,0.00%,0,0,41.33074348,-94.47094644,2020-04-27 22:10 EDT
Audubon,Iowa,1,0,0,0,0.00%,0,0,41.68462539,-94.90580367,2020-04-27 22:10 EDT
Carroll,Iowa,1,0,0,0,0.00%,0,0,42.06585,-94.86793,2020-04-27 22:10 EDT
Kossuth,Iowa,1,0,0,0,0.00%,0,0,43.20410083,-94.2067098,2020-04-27 22:10 EDT
Montgomery,Iowa,1,0,0,0,0.00%,0,0,41.03012911,-95.15635913,2020-04-27 22:10 EDT
Taylor,Iowa,1,0,0,0,0.00%,0,0,40.73741701,-94.69637958,2020-04-27 22:10 EDT
Worth,Iowa,1,0,0,0,0.00%,0,0,43.37740541,-93.26084557,2020-04-27 22:10 EDT
Union,Iowa,1,0,0,0,0.00%,0,0,41.02771609,-94.24240184,2020-04-27 22:10 EDT
Cass,Iowa,1,0,0,0,0.00%,0,0,41.33149137,-94.92784221,2020-04-27 22:10 EDT
Pocahontas,Iowa,1,1,0,0,0.00%,0,0,42.73410902,-94.67873923,2020-04-27 22:10 EDT
Emmet,Iowa,0,0,0,0,nan%,0,0,43.37801813,-94.67848996,2020-04-27 22:10 EDT
Richland,South Carolina,840,2,19,0,2.30%,0,0,34.02145286,-80.90134504,2020-04-27 22:10 EDT
Greenville,South Carolina,649,40,20,1,3.10%,0,0,34.84827,-82.40011,2020-04-27 22:10 EDT
Charleston,South Carolina,435,0,6,0,1.40%,0,0,32.78115,-79.9316,2020-04-27 22:10 EDT
Lexington,South Carolina,334,5,12,0,3.60%,0,0,33.98105,-81.23595,2020-04-27 22:10 EDT
Florence,South Carolina,768,2,10,1,1.30%,0,0,34.02438837,-79.70272945,2020-04-27 22:10 EDT
Spartanburg,South Carolina,3755,6,3,0,0.10%,0,0,34.94838,-81.93494,2020-04-27 22:10 EDT
Beaufort,South Carolina,254,0,10,0,3.90%,0,0,32.43119,-80.66993,2020-04-27 22:10 EDT
Kershaw,South Carolina,223,5,10,0,4.50%,0,0,34.33892207,-80.59029602,2020-04-27 22:10 EDT
Sumter,South Carolina,715,1,6,0,0.80%,0,0,33.91643026,-80.38196367,2020-04-27 22:10 EDT
Horry,South Carolina,209,6,12,0,5.70%,0,0,33.93188,-79.1347,2020-04-27 22:10 EDT
York,South Carolina,186,5,3,0,1.60%,0,0,34.97475038,-81.18448769,2020-04-27 22:10 EDT
Clarendon,South Carolina,185,4,12,1,6.50%,0,0,33.68714735,-80.20177338,2020-04-27 22:10 EDT
Berkeley,South Carolina,171,0,3,0,1.80%,0,0,33.18611064,-79.93983359,2020-04-27 22:10 EDT
Anderson,South Carolina,149,4,6,0,4.00%,0,0,34.50061,-82.64962,2020-04-27 22:10 EDT
Darlington,South Carolina,107,2,1,0,0.90%,0,0,34.33229917,-79.95764757,2020-04-27 22:10 EDT
Aiken,South Carolina,92,2,6,0,6.50%,0,0,33.54436916,-81.63486868,2020-04-27 22:10 EDT
Dorchester,South Carolina,92,2,2,0,2.20%,0,0,33.07954661,-80.40549017,2020-04-27 22:10 EDT
Lancaster,South Carolina,83,1,3,0,3.60%,0,0,34.72096,-80.77112,2020-04-27 22:10 EDT
Orangeburg,South Carolina,60,0,1,0,1.70%,0,0,33.43856402,-80.80665339,2020-04-27 22:10 EDT
Williamsburg,South Carolina,59,2,0,0,0.00%,0,0,33.62000505,-79.72813782,2020-04-27 22:10 EDT
Lee,South Carolina,55,4,6,0,10.90%,0,0,34.16328963,-80.25444247,2020-04-27 22:10 EDT
Pickens,South Carolina,53,4,0,0,0.00%,0,0,34.88830558,-82.72480061,2020-04-27 22:10 EDT
Chesterfield,South Carolina,46,2,0,0,0.00%,0,0,34.63970504,-80.15864697,2020-04-27 22:10 EDT
Greenwood,South Carolina,45,1,0,0,0.00%,0,0,34.1537606,-82.1258821,2020-04-27 22:10 EDT
Dillon,South Carolina,44,2,0,0,0.00%,0,0,34.39156732,-79.37888732,2020-04-27 22:10 EDT
Marlboro,South Carolina,41,1,0,0,0.00%,0,0,34.60199753,-79.67866234,2020-04-27 22:10 EDT
Saluda,South Carolina,40,5,0,0,0.00%,0,0,34.00477886,-81.72960194,2020-04-27 22:10 EDT
Georgetown,South Carolina,39,0,2,0,5.10%,0,0,33.3683,-79.28075,2020-04-27 22:10 EDT
Laurens,South Carolina,35,6,1,0,2.90%,0,0,34.48356289,-82.00596199,2020-04-27 22:10 EDT
Fairfield,South Carolina,33,0,2,0,6.10%,0,0,34.39518619,-81.12116934,2020-04-27 22:10 EDT
Marion,South Carolina,33,1,1,0,3.00%,0,0,34.08008496,-79.36252391,2020-04-27 22:10 EDT
Abbeville,South Carolina,29,2,0,0,0.00%,0,0,34.22258416,-82.45866128,2020-04-27 22:10 EDT
Chester,South Carolina,27,0,0,0,0.00%,0,0,34.69209371,-81.15921427,2020-04-27 22:10 EDT
Colleton,South Carolina,76,0,4,0,5.30%,0,0,32.86351263,-80.66676843,2020-04-27 22:10 EDT
Edgefield,South Carolina,25,1,1,0,4.00%,0,0,33.77234586,-81.96660776,2020-04-27 22:10 EDT
Union,South Carolina,25,0,0,0,0.00%,0,0,34.68860869,-81.61971422,2020-04-27 22:10 EDT
Oconee,South Carolina,24,2,0,0,0.00%,0,0,34.75775247,-83.06814448,2020-04-27 22:10 EDT
Newberry,South Carolina,22,0,1,0,4.50%,0,0,34.29328009,-81.60206895,2020-04-27 22:10 EDT
